"SUID","AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"11264","3.83758083","0.0","0.26058083","0.0","1","7","false","RBM4B","136.0","1","0","0","0.6453024","false","0","RBM4B","0","0.0"
"11266","3.83758083","0.0","0.26058083","0.0","1","7","false","CGNL1","136.0","1","0","0","0.6453024","false","0","CGNL1","0","0.0"
"11268","3.83758083","0.0","0.26058083","0.0","1","7","false","KRT13","136.0","1","0","0","0.6453024","false","0","KRT13","0","0.0"
"11270","3.83758083","0.0","0.26058083","0.0","1","7","false","FBXO30","136.0","1","0","0","0.6453024","false","0","FBXO30","0","0.0"
"11275","3.83758083","0.0","0.26058083","0.0","1","7","false","DLG3","136.0","1","0","0","0.6453024","false","0","DLG3","0","0.0"
"11278","3.80087486","3.939E-5","0.26309732","0.0","2","7","false","LRP8","99.0","2","0","0","0.64989064","false","0","LRP8","9990","0.50515464"
"11281","3.83758083","0.0","0.26058083","0.0","1","7","false","ARHGEF4","136.0","1","0","0","0.6453024","false","0","ARHGEF4","0","0.0"
"11284","3.32388741","4.426E-5","0.30085255","0.0","2","7","false","STRN","270.0","2","0","0","0.70951407","false","0","STRN","41484","0.51434034"
"11286","3.83758083","0.0","0.26058083","0.0","1","7","false","STRN3","136.0","1","0","0","0.6453024","false","0","STRN3","0","0.0"
"11288","3.83758083","0.0","0.26058083","0.0","1","7","false","EIF3A","136.0","1","0","0","0.6453024","false","0","EIF3A","0","0.0"
"11290","3.54735641","7.21E-5","0.28190006","0.0","2","7","false","HECTD1","395.5","2","0","0","0.68158045","false","0","HECTD1","86164","0.51568627"
"11292","3.83758083","0.0","0.26058083","0.0","1","7","false","MT-ND4","136.0","1","0","0","0.6453024","false","0","MT-ND4","0","0.0"
"11294","3.83758083","0.0","0.26058083","0.0","1","7","false","TNKS","136.0","1","0","0","0.6453024","false","0","TNKS","0","0.0"
"11300","3.40110308","7.81E-6","0.29402226","0.0","2","6","false","JDP2","130.5","2","0","0","0.69986211","false","0","JDP2","4930","0.51185771"
"11324","3.43533663","5.92E-6","0.29109229","0.0","3","6","false","NR0B1","62.33333333","3","0","0","0.69558292","false","0","NR0B1","3424","0.36947791"
"11332","3.52111069","0.0","0.2840013","0.0","1","6","false","GNAI1","73.0","1","0","0","0.68486116","false","0","GNAI1","0","0.0"
"11334","3.52111069","0.0","0.2840013","0.0","1","6","false","SMARCA1","73.0","1","0","0","0.68486116","false","0","SMARCA1","0","0.0"
"11337","3.22955496","1.6311E-4","0.30964019","0.0","4","6","false","DDX54","224.0","4","0","0","0.72130563","false","0","DDX54","144106","0.26738609"
"11341","3.52111069","0.0","0.2840013","0.0","1","6","false","RNF4","73.0","1","0","0","0.68486116","false","0","RNF4","0","0.0"
"11348","3.52111069","0.0","0.2840013","0.0","1","6","false","CDC25B","73.0","1","0","0","0.68486116","false","0","CDC25B","0","0.0"
"11351","3.52111069","0.0","0.2840013","0.0","1","6","false","BATF3","73.0","1","0","0","0.68486116","false","0","BATF3","0","0.0"
"11354","3.52111069","0.0","0.2840013","0.0","1","6","false","RBM23","73.0","1","0","0","0.68486116","false","0","RBM23","0","0.0"
"11356","3.52111069","0.0","0.2840013","0.0","1","6","false","ANP32A","73.0","1","0","0","0.68486116","false","0","ANP32A","0","0.0"
"11360","3.52111069","0.0","0.2840013","0.0","1","6","false","CUEDC2","73.0","1","0","0","0.68486116","false","0","CUEDC2","0","0.0"
"11365","3.25104603","8.974E-5","0.30759331","0.0","3","6","false","RBM39","276.33333333","3","0","0","0.71861925","false","0","RBM39","92436","0.35119048"
"11387","3.57379232","3.71E-6","0.2798148","0.0","2","6","false","DGCR8","123.5","2","0","0","0.67827596","false","0","DGCR8","1576","0.50829876"
"11422","3.41631799","1.263E-5","0.2927128","0.0","3","6","false","LDLR","110.33333333","3","0","0","0.69796025","false","0","LDLR","8596","0.35497835"
"11440","3.57702548","0.0","0.27956189","0.0","1","6","false","POLR3H","236.0","1","0","0","0.67787181","false","0","POLR3H","0","0.0"
"11449","3.57702548","0.0","0.27956189","0.0","1","6","false","HFE","236.0","1","0","0","0.67787181","false","0","HFE","0","0.0"
"11451","3.57702548","0.0","0.27956189","0.0","1","6","false","SPG20","236.0","1","0","0","0.67787181","false","0","SPG20","0","0.0"
"11454","3.57702548","0.0","0.27956189","0.0","1","6","false","FCHSD2","236.0","1","0","0","0.67787181","false","0","FCHSD2","0","0.0"
"11458","3.57702548","0.0","0.27956189","0.0","1","6","false","VWF","236.0","1","0","0","0.67787181","false","0","VWF","0","0.0"
"11461","3.55610498","1.7E-5","0.28120655","0.0","2","6","false","TCERG1","135.0","2","0","0","0.68048688","false","0","TCERG1","6426","0.50566038"
"11464","3.57702548","0.0","0.27956189","0.0","1","6","false","DPH1","236.0","1","0","0","0.67787181","false","0","DPH1","0","0.0"
"11466","3.57702548","0.0","0.27956189","0.0","1","6","false","DNAJC10","236.0","1","0","0","0.67787181","false","0","DNAJC10","0","0.0"
"11469","3.57702548","0.0","0.27956189","0.0","1","6","false","TG","236.0","1","0","0","0.67787181","false","0","TG","0","0.0"
"11473","3.55876759","4.5E-5","0.28099615","0.0","3","6","false","AMFR","93.66666667","3","0","0","0.68015405","false","0","AMFR","12966","0.33943834"
"11478","3.57702548","0.0","0.27956189","0.0","1","6","false","SIL1","236.0","1","0","0","0.67787181","false","0","SIL1","0","0.0"
"11487","3.44484595","7.06E-6","0.29028874","0.0","2","6","false","INSIG2","153.0","2","0","0","0.69439426","false","0","INSIG2","6390","0.52233677"
"11490","3.57702548","0.0","0.27956189","0.0","1","6","false","TMEM132A","236.0","1","0","0","0.67787181","false","0","TMEM132A","0","0.0"
"11492","3.57702548","0.0","0.27956189","0.0","1","6","false","CASP12","236.0","1","0","0","0.67787181","false","0","CASP12","0","0.0"
"11494","3.57702548","0.0","0.27956189","0.0","1","6","false","PRNP","236.0","1","0","0","0.67787181","false","0","PRNP","0","0.0"
"11501","3.57702548","0.0","0.27956189","0.0","1","6","false","CPT1A","236.0","1","0","0","0.67787181","false","0","CPT1A","0","0.0"
"11503","3.41917079","6.794E-5","0.29246857","0.0","4","6","false","APOB","91.75","4","0","0","0.69760365","false","0","APOB","24400","0.26152738"
"11507","3.42963104","0.0","0.29157655","1.0","2","6","false","PDIA6","179.0","2","0","0","0.69629612","false","0","PDIA6","0","0.5280236"
"11509","3.12742488","1.9586E-4","0.31975189","0.33333333","4","6","false","TUBB4A","314.25","4","0","0","0.73407189","false","0","TUBB4A","318692","0.2833935"
"11517","3.57702548","0.0","0.27956189","0.0","1","6","false","ERLEC1","236.0","1","0","0","0.67787181","false","0","ERLEC1","0","0.0"
"11520","3.32731076","5.678E-5","0.30054301","0.0","2","6","false","PWP1","445.5","2","0","0","0.70908615","false","0","PWP1","104930","0.52110199"
"11526","3.57702548","0.0","0.27956189","0.0","1","6","false","SFTPC","236.0","1","0","0","0.67787181","false","0","SFTPC","0","0.0"
"11528","3.57702548","0.0","0.27956189","0.0","1","6","false","DNAJB9","236.0","1","0","0","0.67787181","false","0","DNAJB9","0","0.0"
"11534","3.57702548","0.0","0.27956189","0.0","1","6","false","BASP1","236.0","1","0","0","0.67787181","false","0","BASP1","0","0.0"
"11537","3.57702548","0.0","0.27956189","0.0","1","6","false","ASGR1","236.0","1","0","0","0.67787181","false","0","ASGR1","0","0.0"
"11543","3.57702548","0.0","0.27956189","0.0","1","6","false","METTL20","236.0","1","0","0","0.67787181","false","0","METTL20","0","0.0"
"11545","3.57702548","0.0","0.27956189","0.0","1","6","false","METTL21A","236.0","1","0","0","0.67787181","false","0","METTL21A","0","0.0"
"11553","3.57702548","0.0","0.27956189","0.0","1","6","false","FAM86A","236.0","1","0","0","0.67787181","false","0","FAM86A","0","0.0"
"11559","3.57702548","0.0","0.27956189","0.0","1","6","false","METTL23","236.0","1","0","0","0.67787181","false","0","METTL23","0","0.0"
"11561","3.57702548","0.0","0.27956189","0.0","1","6","false","DCPS","236.0","1","0","0","0.67787181","false","0","DCPS","0","0.0"
"11564","3.57702548","0.0","0.27956189","0.0","1","6","false","ZSWIM7","236.0","1","0","0","0.67787181","false","0","ZSWIM7","0","0.0"
"11567","3.36230506","1.131E-5","0.29741501","0.0","2","6","false","LAMTOR5","167.5","2","0","0","0.70471187","false","0","LAMTOR5","9654","0.52194357"
"11577","3.52434386","1.821E-5","0.28374076","0.0","2","6","false","RAP1GDS1","135.0","2","0","0","0.68445702","false","0","RAP1GDS1","6912","0.50566038"
"11580","3.57246101","2.68E-5","0.27991908","0.0","2","6","false","HAX1","123.0","2","0","0","0.67844237","false","0","HAX1","40564","0.5"
"11582","3.57702548","0.0","0.27956189","0.0","1","6","false","ATF6","236.0","1","0","0","0.67787181","false","0","ATF6","0","0.0"
"11585","3.45416508","8.7E-6","0.28950556","0.0","2","6","false","HLA-C","147.0","2","0","0","0.69322936","false","0","HLA-C","6640","0.51408451"
"11589","3.57702548","0.0","0.27956189","0.0","1","6","false","MEPCE","236.0","1","0","0","0.67787181","false","0","MEPCE","0","0.0"
"11598","3.57493343","7.32E-6","0.27972549","0.0","2","6","false","UCHL5","122.5","2","0","0","0.67813332","false","0","UCHL5","1652","0.50414938"
"11604","3.57702548","0.0","0.27956189","0.0","1","6","false","TMEM67","236.0","1","0","0","0.67787181","false","0","TMEM67","0","0.0"
"11606","3.23069608","1.1858E-4","0.30953082","0.0","3","6","false","P4HB","316.33333333","3","0","0","0.72116299","false","0","P4HB","145848","0.3507601"
"11608","3.32731076","5.678E-5","0.30054301","0.0","2","6","false","STOML2","445.5","2","0","0","0.70908615","false","0","STOML2","104930","0.52110199"
"11610","3.32731076","5.678E-5","0.30054301","0.0","2","6","false","SRRM2","445.5","2","0","0","0.70908615","false","0","SRRM2","104930","0.52110199"
"11612","3.32731076","5.678E-5","0.30054301","0.0","2","6","false","HNRNPA3","445.5","2","0","0","0.70908615","false","0","HNRNPA3","104930","0.52110199"
"11614","3.19227843","1.2626E-4","0.31325588","0.0","3","6","false","SART1","357.33333333","3","0","0","0.7259652","false","0","SART1","214332","0.36139283"
"11616","3.57702548","0.0","0.27956189","0.0","1","6","false","RAB14","236.0","1","0","0","0.67787181","false","0","RAB14","0","0.0"
"11618","3.57702548","0.0","0.27956189","0.0","1","6","false","FAM82A2","236.0","1","0","0","0.67787181","false","0","FAM82A2","0","0.0"
"11620","3.57702548","0.0","0.27956189","0.0","1","6","false","RAB7A","236.0","1","0","0","0.67787181","false","0","RAB7A","0","0.0"
"11622","3.57702548","0.0","0.27956189","0.0","1","6","false","RPS25","236.0","1","0","0","0.67787181","false","0","RPS25","0","0.0"
"11624","3.57702548","0.0","0.27956189","0.0","1","6","false","HNRNPUL2","236.0","1","0","0","0.67787181","false","0","HNRNPUL2","0","0.0"
"11626","3.57702548","0.0","0.27956189","0.0","1","6","false","PPIB","236.0","1","0","0","0.67787181","false","0","PPIB","0","0.0"
"11628","3.57702548","0.0","0.27956189","0.0","1","6","false","SURF4","236.0","1","0","0","0.67787181","false","0","SURF4","0","0.0"
"11630","3.57702548","0.0","0.27956189","0.0","1","6","false","IST1","236.0","1","0","0","0.67787181","false","0","IST1","0","0.0"
"11632","3.57702548","0.0","0.27956189","0.0","1","6","false","SNRPD1","236.0","1","0","0","0.67787181","false","0","SNRPD1","0","0.0"
"11634","3.57702548","0.0","0.27956189","0.0","1","6","false","DNAJC19","236.0","1","0","0","0.67787181","false","0","DNAJC19","0","0.0"
"11636","3.57702548","0.0","0.27956189","0.0","1","6","false","RAB11A","236.0","1","0","0","0.67787181","false","0","RAB11A","0","0.0"
"11663","3.53537467","0.0","0.28285545","0.0","1","6","false","COMMD5","240.0","1","0","0","0.68307817","false","0","COMMD5","0","0.0"
"11665","3.5","1.614E-5","0.28571429","0.0","2","6","false","COMMD4","146.5","2","0","0","0.6875","false","0","COMMD4","8602","0.50874126"
"11667","3.53537467","0.0","0.28285545","0.0","1","6","false","COMMD3","240.0","1","0","0","0.68307817","false","0","COMMD3","0","0.0"
"11669","3.53537467","0.0","0.28285545","0.0","1","6","false","COMMD7","240.0","1","0","0","0.68307817","false","0","COMMD7","0","0.0"
"11671","3.53537467","0.0","0.28285545","0.0","1","6","false","COMMD6","240.0","1","0","0","0.68307817","false","0","COMMD6","0","0.0"
"11673","3.53537467","0.0","0.28285545","0.0","1","6","false","COMMD9","240.0","1","0","0","0.68307817","false","0","COMMD9","0","0.0"
"11675","3.53537467","0.0","0.28285545","0.0","1","6","false","COMMD8","240.0","1","0","0","0.68307817","false","0","COMMD8","0","0.0"
"11677","3.53537467","0.0","0.28285545","0.0","1","6","false","COMMD10","240.0","1","0","0","0.68307817","false","0","COMMD10","0","0.0"
"11679","3.53537467","0.0","0.28285545","0.0","1","6","false","COMMD2","240.0","1","0","0","0.68307817","false","0","COMMD2","0","0.0"
"11687","3.53537467","0.0","0.28285545","0.0","1","6","false","ISG20","240.0","1","0","0","0.68307817","false","0","ISG20","0","0.0"
"11689","3.53537467","0.0","0.28285545","0.0","1","6","false","B2M","240.0","1","0","0","0.68307817","false","0","B2M","0","0.0"
"11693","3.53537467","0.0","0.28285545","0.0","1","6","false","PDE8A","240.0","1","0","0","0.68307817","false","0","PDE8A","0","0.0"
"11697","3.50228224","0.0","0.2855281","1.0","2","6","false","CSF2","160.5","2","0","0","0.68721472","false","0","CSF2","0","0.52796053"
"11701","3.46082161","5.78E-6","0.28894873","0.0","2","6","false","TNFAIP2","139.0","2","0","0","0.6923973","false","0","TNFAIP2","3530","0.50549451"
"11718","3.52054013","1.362E-5","0.28404732","0.0","2","6","false","CXCL10","129.0","2","0","0","0.68493248","false","0","CXCL10","4796","0.50793651"
"11721","3.53537467","0.0","0.28285545","0.0","1","6","false","IL27","240.0","1","0","0","0.68307817","false","0","IL27","0","0.0"
"11734","3.53537467","0.0","0.28285545","0.0","1","6","false","CXCL11","240.0","1","0","0","0.68307817","false","0","CXCL11","0","0.0"
"11756","3.53537467","0.0","0.28285545","0.0","1","6","false","JAKMIP1","240.0","1","0","0","0.68307817","false","0","JAKMIP1","0","0.0"
"11758","3.53537467","0.0","0.28285545","0.0","1","6","false","TMEM66","240.0","1","0","0","0.68307817","false","0","TMEM66","0","0.0"
"11760","3.53537467","0.0","0.28285545","0.0","1","6","false","MPP6","240.0","1","0","0","0.68307817","false","0","MPP6","0","0.0"
"11762","3.53537467","0.0","0.28285545","0.0","1","6","false","TNRC6B","240.0","1","0","0","0.68307817","false","0","TNRC6B","0","0.0"
"11764","3.53537467","0.0","0.28285545","0.0","1","6","false","ATP5J","240.0","1","0","0","0.68307817","false","0","ATP5J","0","0.0"
"11767","3.15538227","8.976E-5","0.31691881","0.0","4","6","false","LYL1","181.0","4","0","0","0.73057722","false","0","LYL1","66320","0.26865672"
"11781","3.4762267","9.48E-6","0.28766824","0.0","2","6","false","DPF1","142.0","2","0","0","0.69047166","false","0","DPF1","4702","0.50902527"
"11783","3.37105363","1.704E-5","0.29664316","0.0","3","6","false","DPF2","109.0","3","0","0","0.7036183","false","0","DPF2","8730","0.34615385"
"11785","3.4762267","9.48E-6","0.28766824","0.0","2","6","false","DPF3","142.0","2","0","0","0.69047166","false","0","DPF3","4702","0.50902527"
"11795","3.53537467","0.0","0.28285545","0.0","1","6","false","SPPL2A","240.0","1","0","0","0.68307817","false","0","SPPL2A","0","0.0"
"11799","3.43001141","5.207E-5","0.29154422","0.0","3","6","false","TUBB6","134.0","3","0","0","0.69624857","false","0","TUBB6","29580","0.35"
"11811","3.38988208","5.76E-6","0.29499551","0.0","2","6","false","PHF10","141.5","2","0","0","0.70126474","false","0","PHF10","3200","0.50905797"
"11831","3.53537467","0.0","0.28285545","0.0","1","6","false","CRTAM","240.0","1","0","0","0.68307817","false","0","CRTAM","0","0.0"
"11833","3.287752","7.422E-5","0.30415919","0.0","2","6","false","RSF1","447.5","2","0","0","0.714031","false","0","RSF1","127056","0.51618497"
"11837","3.52054013","1.362E-5","0.28404732","0.0","2","6","false","CCL20","129.0","2","0","0","0.68493248","false","0","CCL20","4796","0.50793651"
"11839","3.51483454","9.45E-6","0.28450841","0.33333333","3","6","false","LCN2","100.0","3","0","0","0.68564568","false","0","LCN2","4460","0.3572282"
"11841","3.53537467","0.0","0.28285545","0.0","1","6","false","CCL19","240.0","1","0","0","0.68307817","false","0","CCL19","0","0.0"
"11845","3.52776721","0.0","0.28346542","1.0","2","6","false","CCRL1","134.5","2","0","0","0.6840291","false","0","CCRL1","0","0.51730769"
"11848","3.01597566","8.372E-5","0.33156766","0.2","5","6","false","CXCR7","87.6","5","0","0","0.74800304","false","0","CXCR7","26752","0.2230179"
"11850","3.52776721","0.0","0.28346542","1.0","2","6","false","CCL11","134.5","2","0","0","0.6840291","false","0","CCL11","0","0.51730769"
"11853","3.49619627","3.787E-5","0.28602513","0.4","5","6","false","CCL5","71.8","5","0","0","0.68797547","false","0","CCL5","10216","0.224375"
"11855","3.53537467","0.0","0.28285545","0.0","1","6","false","IL12A","240.0","1","0","0","0.68307817","false","0","IL12A","0","0.0"
"11857","3.53537467","0.0","0.28285545","0.0","1","6","false","TAP1","240.0","1","0","0","0.68307817","false","0","TAP1","0","0.0"
"11859","3.53537467","0.0","0.28285545","0.0","1","6","false","IL29","240.0","1","0","0","0.68307817","false","0","IL29","0","0.0"
"11861","3.53537467","0.0","0.28285545","0.0","1","6","false","IL28B","240.0","1","0","0","0.68307817","false","0","IL28B","0","0.0"
"11864","3.53537467","0.0","0.28285545","0.0","1","6","false","ANXA4","240.0","1","0","0","0.68307817","false","0","ANXA4","0","0.0"
"11872","3.53537467","0.0","0.28285545","0.0","1","6","false","ZBTB9","240.0","1","0","0","0.68307817","false","0","ZBTB9","0","0.0"
"11880","3.53537467","0.0","0.28285545","0.0","1","6","false","GRB14","240.0","1","0","0","0.68307817","false","0","GRB14","0","0.0"
"11882","3.18866489","2.213E-5","0.31361088","0.0","2","6","false","APLP2","322.0","2","0","0","0.72641689","false","0","APLP2","34070","0.52622951"
"11884","3.53537467","0.0","0.28285545","0.0","1","6","false","IFNGR1","240.0","1","0","0","0.68307817","false","0","IFNGR1","0","0.0"
"11886","3.53537467","0.0","0.28285545","0.0","1","6","false","INTS3","240.0","1","0","0","0.68307817","false","0","INTS3","0","0.0"
"11888","3.53537467","0.0","0.28285545","0.0","1","6","false","VPS4A","240.0","1","0","0","0.68307817","false","0","VPS4A","0","0.0"
"11890","3.53537467","0.0","0.28285545","0.0","1","6","false","C1orf52","240.0","1","0","0","0.68307817","false","0","C1orf52","0","0.0"
"11892","3.287752","7.422E-5","0.30415919","0.0","2","6","false","DDX46","447.5","2","0","0","0.714031","false","0","DDX46","127056","0.51618497"
"11894","3.53537467","0.0","0.28285545","0.0","1","6","false","CCL15-CCL14","240.0","1","0","0","0.68307817","false","0","CCL15-CCL14","0","0.0"
"11896","3.53537467","0.0","0.28285545","0.0","1","6","false","CCL22","240.0","1","0","0","0.68307817","false","0","CCL22","0","0.0"
"11898","3.287752","7.422E-5","0.30415919","0.0","2","6","false","NKRF","447.5","2","0","0","0.714031","false","0","NKRF","127056","0.51618497"
"11900","3.4092811","9.24E-6","0.29331697","0.0","2","6","false","TSC22D3","181.0","2","0","0","0.69883986","false","0","TSC22D3","9376","0.52478134"
"11902","3.53537467","0.0","0.28285545","0.0","1","6","false","TNIP3","240.0","1","0","0","0.68307817","false","0","TNIP3","0","0.0"
"11904","3.53537467","0.0","0.28285545","0.0","1","6","false","UNC5CL","240.0","1","0","0","0.68307817","false","0","UNC5CL","0","0.0"
"11911","3.53537467","0.0","0.28285545","0.0","1","6","false","ABCC2","240.0","1","0","0","0.68307817","false","0","ABCC2","0","0.0"
"11913","3.53537467","0.0","0.28285545","0.0","1","6","false","GLUL","240.0","1","0","0","0.68307817","false","0","GLUL","0","0.0"
"11915","3.53537467","0.0","0.28285545","0.0","1","6","false","RGS14","240.0","1","0","0","0.68307817","false","0","RGS14","0","0.0"
"11918","3.53537467","0.0","0.28285545","0.0","1","6","false","TUBA3D","240.0","1","0","0","0.68307817","false","0","TUBA3D","0","0.0"
"11920","3.53537467","0.0","0.28285545","0.0","1","6","false","RPS8","240.0","1","0","0","0.68307817","false","0","RPS8","0","0.0"
"11923","3.53537467","0.0","0.28285545","0.0","1","6","false","LYZ","240.0","1","0","0","0.68307817","false","0","LYZ","0","0.0"
"11925","3.53537467","0.0","0.28285545","0.0","1","6","false","TSLP","240.0","1","0","0","0.68307817","false","0","TSLP","0","0.0"
"11976","3.1494865","2.905E-5","0.31751208","0.16666667","4","6","false","USP2","174.75","4","0","0","0.73131419","false","0","USP2","26736","0.28612479"
"11980","3.71947509","0.0","0.26885514","0.0","1","6","false","PRR12","57.0","1","0","0","0.66006561","false","0","PRR12","0","0.0"
"11991","3.68372005","4.7E-7","0.27146471","0.0","2","6","false","MAGOH","48.0","2","0","0","0.66453499","false","0","MAGOH","560","0.55952381"
"11994","3.61696463","9.54E-6","0.27647492","0.0","3","6","false","EIF4A3","54.33333333","3","0","0","0.67287942","false","0","EIF4A3","4518","0.36036036"
"11996","3.71947509","0.0","0.26885514","0.0","1","6","false","KIAA1598","57.0","1","0","0","0.66006561","false","0","KIAA1598","0","0.0"
"11999","3.71947509","0.0","0.26885514","0.0","1","6","false","PHKG2","57.0","1","0","0","0.66006561","false","0","PHKG2","0","0.0"
"12002","3.71947509","0.0","0.26885514","0.0","1","6","false","TRAPPC3","57.0","1","0","0","0.66006561","false","0","TRAPPC3","0","0.0"
"12046","3.48611639","1.492E-5","0.28685215","0.0","3","6","false","TOPORS","93.33333333","3","0","0","0.68923545","false","0","TOPORS","7690","0.35107731"
"12050","3.5","0.0","0.28571429","1.0","2","6","false","SSX1","81.5","2","0","0","0.6875","false","0","SSX1","0","0.51910828"
"12053","3.60251046","0.0","0.2775842","0.0","1","6","false","PIP5K1C","130.0","1","0","0","0.67468619","false","0","PIP5K1C","0","0.0"
"12055","3.60251046","0.0","0.2775842","0.0","1","6","false","SIX1","130.0","1","0","0","0.67468619","false","0","SIX1","0","0.0"
"12058","3.60251046","0.0","0.2775842","0.0","1","6","false","ANK2","130.0","1","0","0","0.67468619","false","0","ANK2","0","0.0"
"12061","3.39368581","7.16E-6","0.29466487","0.0","2","6","false","RAD17","123.5","2","0","0","0.70078927","false","0","RAD17","5600","0.51687764"
"12064","3.60251046","0.0","0.2775842","0.0","1","6","false","PTPRM","130.0","1","0","0","0.67468619","false","0","PTPRM","0","0.0"
"12066","3.54450361","1.245E-5","0.28212695","0.0","2","6","false","LIMA1","128.0","2","0","0","0.68193705","false","0","LIMA1","7882","0.5204918"
"12068","3.45739825","1.523E-5","0.28923483","0.33333333","3","6","false","NEDD9","100.0","3","0","0","0.69282522","false","0","NEDD9","7986","0.36642157"
"12074","3.60251046","0.0","0.2775842","0.0","1","6","false","PLEKHA7","130.0","1","0","0","0.67468619","false","0","PLEKHA7","0","0.0"
"12076","3.60251046","0.0","0.2775842","0.0","1","6","false","KIFC3","130.0","1","0","0","0.67468619","false","0","KIFC3","0","0.0"
"12089","3.4064283","3.431E-5","0.29356262","0.33333333","4","6","false","CDC23","100.0","4","0","0","0.69919646","false","0","CDC23","24666","0.28098592"
"12091","3.40452644","6.691E-5","0.29372661","0.33333333","4","6","false","CDC26","101.75","4","0","0","0.6994342","false","0","CDC26","26116","0.27581522"
"12093","3.19246862","2.8221E-4","0.31323722","0.2","5","6","false","ANAPC1","211.0","5","0","0","0.72594142","false","0","ANAPC1","240912","0.22121849"
"12100","3.60251046","0.0","0.2775842","0.0","1","6","false","ITGAE","130.0","1","0","0","0.67468619","false","0","ITGAE","0","0.0"
"12103","3.57778623","0.0","0.27950245","1.0","2","6","false","CDH3","108.0","2","0","0","0.67777672","false","0","CDH3","0","0.52941176"
"12105","3.60251046","0.0","0.2775842","0.0","1","6","false","APC2","130.0","1","0","0","0.67468619","false","0","APC2","0","0.0"
"12113","3.60251046","0.0","0.2775842","0.0","1","6","false","RAB8B","130.0","1","0","0","0.67468619","false","0","RAB8B","0","0.0"
"12116","3.60251046","0.0","0.2775842","0.0","1","6","false","TACC3","130.0","1","0","0","0.67468619","false","0","TACC3","0","0.0"
"12130","3.56960822","4.11E-6","0.28014279","0.0","2","6","false","TRIM33","91.5","2","0","0","0.67879897","false","0","TRIM33","3206","0.53869048"
"12133","3.60251046","0.0","0.2775842","0.0","1","6","false","NIPSNAP1","130.0","1","0","0","0.67468619","false","0","NIPSNAP1","0","0.0"
"12137","3.30410803","1.32E-4","0.30265354","0.0","3","6","false","ACTN4","303.66666667","3","0","0","0.7119865","false","0","ACTN4","148548","0.35234769"
"12139","3.60251046","0.0","0.2775842","0.0","1","6","false","ANP32B","130.0","1","0","0","0.67468619","false","0","ANP32B","0","0.0"
"12144","3.60251046","0.0","0.2775842","0.0","1","6","false","ACADVL","130.0","1","0","0","0.67468619","false","0","ACADVL","0","0.0"
"12148","3.47736782","1.291E-5","0.28757384","0.0","2","6","false","ZEB1","96.5","2","0","0","0.69032902","false","0","ZEB1","5466","0.50797872"
"12150","3.60251046","0.0","0.2775842","0.0","1","6","false","PVR","130.0","1","0","0","0.67468619","false","0","PVR","0","0.0"
"12155","3.52358311","4.55E-6","0.28380202","0.0","2","6","false","ADAM9","100.5","2","0","0","0.68455211","false","0","ADAM9","2986","0.52094241"
"12158","3.60251046","0.0","0.2775842","0.0","1","6","false","AJAP1","130.0","1","0","0","0.67468619","false","0","AJAP1","0","0.0"
"12160","3.58082921","0.0","0.27926492","1.0","2","6","false","ANAPC11","83.0","2","0","0","0.67739635","false","0","ANAPC11","0","0.53548387"
"12162","3.60251046","0.0","0.2775842","0.0","1","6","false","PKP4","130.0","1","0","0","0.67468619","false","0","PKP4","0","0.0"
"12164","3.52358311","4.55E-6","0.28380202","0.0","2","6","false","GNA13","100.5","2","0","0","0.68455211","false","0","GNA13","2986","0.52094241"
"12166","3.60251046","0.0","0.2775842","0.0","1","6","false","CA9","130.0","1","0","0","0.67468619","false","0","CA9","0","0.0"
"12168","3.60251046","0.0","0.2775842","0.0","1","6","false","MAD2L2","130.0","1","0","0","0.67468619","false","0","MAD2L2","0","0.0"
"12171","3.60251046","0.0","0.2775842","0.0","1","6","false","BOC","130.0","1","0","0","0.67468619","false","0","BOC","0","0.0"
"12174","3.60251046","0.0","0.2775842","0.0","1","6","false","CDON","130.0","1","0","0","0.67468619","false","0","CDON","0","0.0"
"12176","3.60251046","0.0","0.2775842","0.0","1","6","false","VEZT","130.0","1","0","0","0.67468619","false","0","VEZT","0","0.0"
"12179","3.60251046","0.0","0.2775842","0.0","1","6","false","ZC3HC1","130.0","1","0","0","0.67468619","false","0","ZC3HC1","0","0.0"
"12181","3.60251046","0.0","0.2775842","0.0","1","6","false","TTK","130.0","1","0","0","0.67468619","false","0","TTK","0","0.0"
"12183","3.60251046","0.0","0.2775842","0.0","1","6","false","MAGI1","130.0","1","0","0","0.67468619","false","0","MAGI1","0","0.0"
"12185","3.60251046","0.0","0.2775842","0.0","1","6","false","ARPC2","130.0","1","0","0","0.67468619","false","0","ARPC2","0","0.0"
"12228","3.81970331","1.72E-6","0.26180044","0.0","2","7","false","RAD23A","50.5","2","0","0","0.64753709","false","0","RAD23A","848","0.52105263"
"12231","3.39159376","0.0","0.29484663","1.0","2","7","false","SHFM1","234.5","2","0","0","0.70105078","false","0","SHFM1","0","0.53784404"
"12236","3.84709015","0.0","0.25993672","0.0","1","7","false","PSMD6","65.0","1","0","0","0.64411373","false","0","PSMD6","0","0.0"
